SECTION,LABOR_GROUP,WONUM,WODESC,TASKNUM,TASKDESC,EPLAN_STATUS,MAXIMO_STATUS,REPORT_DATE,DUE_DATE,FIXED_DATE,NUMBER_OF_DAYS,DAY_NUMBER,CREW_SIZE,HOURS,PLAN_HOURS,PRIORITY,PERSON_GROUP,WORK_ORDER_TYPE,JOB_PLAN_NUMBER,TASK_TYPE,PM_NUM,ACCOUNT_NUMBER,STATION,LOCATION,OUTAGE_REQUIRED,OUTAGE_START,OUTAGE_END,DOWNTIME,ASSET_CATEGORY,FAILURE_CODE,WORK_OBJECTIVES,WORK_STEPS,TOOLS_EQUIPMENT,MATERIALS,OTHER_GROUPS,PROFICIENCY_NBRS
SSO BX WC Maint,BX WC - Westchester,15489555,INSTALL FINE MESH FILTERS ON CAP BANK - SEE JOB PLAN FOR DETAILS,,,SCHED,DSFAIL,2/11/2018 7:39,,9/1/2020,1,1,2,8,16,3,SSO-MECH,CM-PR,SSO-CP-CAP-SIKAP-FIL,,,NOM-000-99999,W-CEDAR-616-S,WS-CED-616-CAP-C2A,TRUE,9/1/2020 7:00,9/1/2020 15:00,1,CAPBANK-SIKAP,SSO-CAPACITOR BANK,Install wire mesh outside pothead compartment Clean current carrying components Complete datasplice round and create cm work order for any discrepancies,"As per engineering: Ssecure wire mesh to outside of pothead compartment using wire ties or zip screws to prevent, debris/snow/animals from entering cap bank compartments   Stainless steel mesh is in 3'x4' sheets Cut to size and install over compartment openings Perform a cleaning of the current carrying components, porcelain, potheads ect.  Every vent / air opening on the bank must have the new, fine mesh material installed, to prevent dust or other contaminants from entering the bank Report any discrepancies to station supervisor      ",drill glove  tin snips  socket set adjustable wrench drill bits ,fine steel mesh zip screws  denatured alcohol  lint free rags  spray bottles ,,59
SSO BX WC Maint,BX WC - Westchester,15489556,INSTALL FINE MESH FILTERS ON CAP BANK - SEE JOB PLAN FOR DETAILS,,,PLAN,APPR,2/11/2018 7:40,,,1,1,2,8,16,3,SSO-MECH,CM-PR,SSO-CP-CAP-SIKAP-FIL,,,NOM-000-99999,W-CEDAR-616-S,WS-CED-616-CAP-C2B,FALSE,,,0,CAPBANK-SIKAP,SSO-CAPACITOR BANK,,,,,,8
SSO BX WC Maint,BX WC - Westchester,15489557,INSTALL FINE MESH FILTERS ON CAP BANK - SEE JOB PLAN FOR DETAILS,,,UNASSIGNED,APPR,2/11/2018 7:41,,,1,1,1,8,8,3,SSO-MECH,CM-PR,SSO-CP-CAP-SIKAP-FIL,,,NOM-000-99999,W-WP-655A-S,WS-WP-655A-CAP-C1B,FALSE,,,0,CAPBANK-SIKAP,SSO-CAPACITOR BANK,,,,,,8
SSO BX WC Maint,BX WC - Westchester,15489617,INSTALL FINE MESH FILTERS ON CAP BANK - SEE JOB PLAN FOR DETAILS,,,UNASSIGNED,APPR,2/11/2018 7:41,,,1,1,1,8,8,3,SSO-MECH,CM-PR,SSO-CP-CAP-SIKAP-FIL,,,NOM-000-99999,W-WP-655A-S,WS-WP-655A-CAP-C2A,FALSE,,,0,CAPBANK-SIKAP,SSO-CAPACITOR BANK,,,,,,8
SSO BX WC Maint,BX WC - Westchester,15489694,INSTALL FINE MESH FILTERS ON CAP BANK - SEE JOB PLAN FOR DETAILS,,,UNASSIGNED,APPR,2/11/2018 7:42,,,1,1,1,8,8,3,SSO-MECH,CM-PR,SSO-CP-CAP-SIKAP-FIL,,,NOM-000-99999,W-WP-655A-S,WS-WP-655A-CAP-C2B,FALSE,,,0,CAPBANK-SIKAP,SSO-CAPACITOR BANK,,,,,,8
SSO BX WC Maint,BX WC - Westchester,15489797,INSTALL FINE MESH FILTERS ON CAP BANK - SEE JOB PLAN FOR DETAILS,,,UNASSIGNED,APPR,2/11/2018 7:42,,,1,1,1,8,8,3,SSO-MECH,CM-PR,SSO-CP-CAP-SIKAP-FIL,,,NOM-000-99999,W-WP-655A-S,WS-WP-655A-CAP-C3A,FALSE,,,0,CAPBANK-SIKAP,SSO-CAPACITOR BANK,,,,,,8
SSO BX WC Maint,BX WC - Westchester,15489953,INSTALL FINE MESH FILTERS ON CAP BANK - SEE JOB PLAN FOR DETAILS,,,UNASSIGNED,APPR,2/11/2018 7:42,,,1,1,1,8,8,3,SSO-MECH,CM-PR,SSO-CP-CAP-SIKAP-FIL,,,NOM-000-99999,W-WP-655A-S,WS-WP-655A-CAP-C3B,FALSE,,,0,CAPBANK-SIKAP,SSO-CAPACITOR BANK,,,,,,8
SSO BX WC Maint,BX WC - Westchester,15490239,INSTALL FINE MESH FILTERS ON CAP BANK - SEE JOB PLAN FOR DETAILS,,,UNASSIGNED,APPR,2/11/2018 7:43,,,1,1,1,8,8,3,SSO-MECH,CM-PR,SSO-CP-CAP-SIKAP-FIL,,,NOM-000-99999,W-WP-655A-S,WS-WP-655A-CAP-C1A,FALSE,,,0,CAPBANK-SIKAP,SSO-CAPACITOR BANK,,,,,,8
SSO BX WC Maint,BX WC - TRF,15492953,REPAIR WP TR 3 OIL LEAK FROM TOP,,,UNASSIGNED,POUTG,2/14/2018 10:12,,,1,1,1,8,8,5,TRFGRP,ENVR,,,,NOM-000-99999,W-WP-655A-S,WS-WP-655A-TRF-3,TRUE,,,1,TRANSF,SSO-TRF-REA-REG,,,,,,49
SSO BX WC Maint,BX WC - WC North,15493244,LEAKAGE CT REPLACEMENT,,,UNASSIGNED,WMATL,2/15/2018 8:22,,,1,1,1,8,8,3,SSO-MECH,CM,,,,NOM-000-99999,W-LAD-677-S,WN-LAD-677-BKR-4-56-2,FALSE,,,0,ACB/PK4C,CIRCUIT BREAKER,,,,,,59
SSO BX WC Maint,BX WC - Bronx,15499340,"REPLACE DEFECTIVE A,B & C PHASE CTS ON BT BRK",,,UNASSIGNED,POUTG,2/21/2018 18:47,,,1,1,1,8,8,3,,CM,,,,NOM-000-99999,X-SC 138-003B-S,X-SC-3B-BKR-BT,TRUE,,,1,GCB/FA2,SSO-BREAKER HV,,,,,,51
SSO BX WC Maint,BX WC - WC North,15504659,EAST FISHKILL - BREAKER 3 - REPLACE SF6 GAUGES,,,POUTG,POUTG,2/25/2018 10:17,,,1,1,1,8,8,5,SSO-MECH,CM,,,,NOM-000-99999,W-EFSHKL-706-S,WN-EF-706-BKR-3,TRUE,,,1,GCB/FX-22D,SSO-BREAKER HV,Replace SF6 Gauges ,isolate sf6 gauge  remove 4 hex bolts holding gauge in place install new gauge  restore sf6 tubing connection  recommended to have sf6 gas cart onsite in case problems arise. ,mechanics tool box sf6 gas cart ,,,59
SSO BX WC Maint,No Labor Group,15509313,REPLACE DEFECTIVE A PHASE CT,,,UNASSIGNED,APPR,3/1/2018 8:44,,,1,1,1,8,8,5,SSO-MECH,CM,,,,NOM-000-99999,,38R52-F,FALSE,,,0,,,,,,,,59
SSO BX WC Maint,BX WC - TRF,15504655,SHOWS OPEN WHEN VERIFIED CLOSED.,,,SCHED,APPR,2/25/2018 8:57,,9/26/2020,1,1,2,8,16,3,TRFGRP,CM,,SCADACM,,SSO-MXW-B3138,W-EASTVEW-664-S,WN-EV-664-CSW-CS-1S-T,TRUE,9/26/2020 7:00,9/26/2020 15:30,1,CIRCSW,SSO-CIRCUIT SWITCHER,,,,,,59
SSO BX WC Maint,BX WC - Bronx,15529788,HELLGATE D4AA DISCO SW HANDLE BUTTON RELEASE DEFECTIVE,,,UNASSIGNED,REWORK,3/14/2018 16:46,,,1,1,1,8,8,5,,CM,,,,NOM-000-99999,X-HG 13-402-S,X-HG-402-DSW-D4-AA,TRUE,,,1,DISCSW,SSO-DISC SWITCH,,,,,,16
SSO BX WC Maint,BX WC - Bronx,15529794,D4BB DISCO SW HANDLE BUTTON RELEASE DEFECTIVE,,,UNASSIGNED,APPR,3/14/2018 17:36,,,1,1,1,8,8,5,,CM,,,,NOM-000-99999,X-HG 13-402-S,X-HG-402-DSW-D4-BB,TRUE,,,1,DISCSW,SSO-DISC SWITCH,,,,,,16
SSO BX WC Maint,BX WC - Westchester,15530081,TR 4 CONDUITS NEED TO BE RESEALED ALONG MOAT WALLS,,,UNASSIGNED,APPR,3/15/2018 6:59,,,1,1,1,8,8,5,SSO-MECH,FM,,,,NOM-000-99999,W-ROCKVIEW-638-S,WS-RVW-638,FALSE,,,0,STATION-DIST,,,,,,,59
SSO BX WC Maint,BX WC - Westchester,15537661,CUBICLE 22A - RACKING MECHANISM GETS HUNG UP - NEEDS TO BE PULLED OUT FOR F KEY INTERLOCK TO OPERATE,,,UNASSIGNED,APPR,3/23/2018 8:01,,,1,1,1,8,8,5,SSO-MECH,CM,,,,NOM-000-99999,W-ROCKVIEW-638-S,WS-RVW-638-CUB,FALSE,,,0,,,,,,,,59
SSO BX WC Maint,BX WC - Bronx,15539033,NO DC POWER IT ONLY OPERATES MANUALLY,,,UNASSIGNED,APPR,3/24/2018 2:20,,,1,1,1,8,8,3,,CM,,,,NOM-000-99999,X-179 138-450-S,X-E179-450-DSW-4E5,FALSE,,,0,DSW-HORZMO,SSO-DISC SWITCH,,,,,,16
SSO BX WC Maint,BX WC - WC North,15542483,CHIPPED PORCELAIN ON B PHASE SURGE ARRESTOR SEC 7-9,,,UNASSIGNED,WMATL,3/26/2018 18:08,,,1,1,1,8,8,5,SSO-MECH,CM,,,,NOM-000-99999,W-MILL W-681-S,WN-MW-681-LAR-7-9-B,FALSE,,,0,SURGEAR,,,,,,,46
SSO BX WC Maint,BX WC - WC North,15552602,NERC ADVISORY INSPECTION FOR HVB BREAKERS,,,POUTG,APPR,4/2/2018 10:25,10/28/2021,,4,1,3,8,24,4,SSO-MECH,INS,SSO-NERC-HVB,,SSO-BKR-0000691-NRCAD,NOM-000-99999,W-MILL W-681-S,WN-MW-681-BKR-9,TRUE,,,1,GCB/HVB,SSO-BREAKER HV,Perform NERC Maintenance Advisory on HVB362 345KV SF6 breaker  Perform leak check of breaker after inspection Perform a major dt after inspection (separate work order #) Complete datasplice Rounds for both NERC Advisory Inspections and Major DT Inform supervisor of any discrepancies,"Perform NERC Maintenance Advisory on HVB362 345KV SF6 breaker as per provided attachments Take initial SF6 Gas Pressures for all phases Ensure Chem Lab test breaker for SO prior to gas removal Remove SF6 Gas from breaker Open breaker a perform an assessment of initial conditions Replace nozzle  Re-Torque Nozzle Bolting Take stroke and wipe measurement Replace o-rings Replace desiccants, Desiccant Kit Required Pull vacuum on breaker Refill breaker with SF6 Ensure Chem Lab performs a Post-Inspection SF6 Testing, including leak check Submit the HVB Advisory Report  Complete datasplice round, create cm work order for any discrepancies that were not addressed Inform supervisor of any discrepancies","Assorted metric wrenches & sockets  Static grounds Appropriate PPE (face shield, goggles, gloves, etc.) Spring removal tool  Master gauge  Air Pressure Gauge SF6 gas camera  SF6 gas sniffer  Leak tech Air Tanker, tripod, hose Ladders Air Monitoring Equipment Required",NERC advisory kit Desiccant Kit tarps rope barrier tape duct tape black electrical tape garbage bags,,59
SSO BX WC Maint,BX WC - WC North,15552602,NERC ADVISORY INSPECTION FOR HVB BREAKERS,,,POUTG,APPR,4/2/2018 10:25,10/28/2021,,4,2,3,8,24,4,SSO-MECH,INS,SSO-NERC-HVB,,SSO-BKR-0000691-NRCAD,NOM-000-99999,W-MILL W-681-S,WN-MW-681-BKR-9,TRUE,,,1,GCB/HVB,SSO-BREAKER HV,Perform NERC Maintenance Advisory on HVB362 345KV SF6 breaker  Perform leak check of breaker after inspection Perform a major dt after inspection (separate work order #) Complete datasplice Rounds for both NERC Advisory Inspections and Major DT Inform supervisor of any discrepancies,"Perform NERC Maintenance Advisory on HVB362 345KV SF6 breaker as per provided attachments Take initial SF6 Gas Pressures for all phases Ensure Chem Lab test breaker for SO prior to gas removal Remove SF6 Gas from breaker Open breaker a perform an assessment of initial conditions Replace nozzle  Re-Torque Nozzle Bolting Take stroke and wipe measurement Replace o-rings Replace desiccants, Desiccant Kit Required Pull vacuum on breaker Refill breaker with SF6 Ensure Chem Lab performs a Post-Inspection SF6 Testing, including leak check Submit the HVB Advisory Report  Complete datasplice round, create cm work order for any discrepancies that were not addressed Inform supervisor of any discrepancies","Assorted metric wrenches & sockets  Static grounds Appropriate PPE (face shield, goggles, gloves, etc.) Spring removal tool  Master gauge  Air Pressure Gauge SF6 gas camera  SF6 gas sniffer  Leak tech Air Tanker, tripod, hose Ladders Air Monitoring Equipment Required",NERC advisory kit Desiccant Kit tarps rope barrier tape duct tape black electrical tape garbage bags,,59
SSO BX WC Maint,BX WC - WC North,15552602,NERC ADVISORY INSPECTION FOR HVB BREAKERS,,,POUTG,APPR,4/2/2018 10:25,10/28/2021,,4,3,3,8,24,4,SSO-MECH,INS,SSO-NERC-HVB,,SSO-BKR-0000691-NRCAD,NOM-000-99999,W-MILL W-681-S,WN-MW-681-BKR-9,TRUE,,,1,GCB/HVB,SSO-BREAKER HV,Perform NERC Maintenance Advisory on HVB362 345KV SF6 breaker  Perform leak check of breaker after inspection Perform a major dt after inspection (separate work order #) Complete datasplice Rounds for both NERC Advisory Inspections and Major DT Inform supervisor of any discrepancies,"Perform NERC Maintenance Advisory on HVB362 345KV SF6 breaker as per provided attachments Take initial SF6 Gas Pressures for all phases Ensure Chem Lab test breaker for SO prior to gas removal Remove SF6 Gas from breaker Open breaker a perform an assessment of initial conditions Replace nozzle  Re-Torque Nozzle Bolting Take stroke and wipe measurement Replace o-rings Replace desiccants, Desiccant Kit Required Pull vacuum on breaker Refill breaker with SF6 Ensure Chem Lab performs a Post-Inspection SF6 Testing, including leak check Submit the HVB Advisory Report  Complete datasplice round, create cm work order for any discrepancies that were not addressed Inform supervisor of any discrepancies","Assorted metric wrenches & sockets  Static grounds Appropriate PPE (face shield, goggles, gloves, etc.) Spring removal tool  Master gauge  Air Pressure Gauge SF6 gas camera  SF6 gas sniffer  Leak tech Air Tanker, tripod, hose Ladders Air Monitoring Equipment Required",NERC advisory kit Desiccant Kit tarps rope barrier tape duct tape black electrical tape garbage bags,,59
SSO BX WC Maint,BX WC - WC North,15552602,NERC ADVISORY INSPECTION FOR HVB BREAKERS,,,POUTG,APPR,4/2/2018 10:25,10/28/2021,,4,4,3,8,24,4,SSO-MECH,INS,SSO-NERC-HVB,,SSO-BKR-0000691-NRCAD,NOM-000-99999,W-MILL W-681-S,WN-MW-681-BKR-9,TRUE,,,1,GCB/HVB,SSO-BREAKER HV,Perform NERC Maintenance Advisory on HVB362 345KV SF6 breaker  Perform leak check of breaker after inspection Perform a major dt after inspection (separate work order #) Complete datasplice Rounds for both NERC Advisory Inspections and Major DT Inform supervisor of any discrepancies,"Perform NERC Maintenance Advisory on HVB362 345KV SF6 breaker as per provided attachments Take initial SF6 Gas Pressures for all phases Ensure Chem Lab test breaker for SO prior to gas removal Remove SF6 Gas from breaker Open breaker a perform an assessment of initial conditions Replace nozzle  Re-Torque Nozzle Bolting Take stroke and wipe measurement Replace o-rings Replace desiccants, Desiccant Kit Required Pull vacuum on breaker Refill breaker with SF6 Ensure Chem Lab performs a Post-Inspection SF6 Testing, including leak check Submit the HVB Advisory Report  Complete datasplice round, create cm work order for any discrepancies that were not addressed Inform supervisor of any discrepancies","Assorted metric wrenches & sockets  Static grounds Appropriate PPE (face shield, goggles, gloves, etc.) Spring removal tool  Master gauge  Air Pressure Gauge SF6 gas camera  SF6 gas sniffer  Leak tech Air Tanker, tripod, hose Ladders Air Monitoring Equipment Required",NERC advisory kit Desiccant Kit tarps rope barrier tape duct tape black electrical tape garbage bags,,59
SSO BX WC Maint,BX WC - Westchester,15552620,BKR- 18  DT (MAJOR OR MINOR),,,POUTG,APPR,4/2/2018 11:21,12/28/2020,,1,1,1,8,8,4,SSO-MECH,DT,SSO-DT-HVB-362-MAJOR,,SSO-BKR-0000602-DT,NOM-000-99999,W-MILL W-681-S,WN-MW-681-BKR-18,TRUE,,,1,GCB/HVB,SSO-BREAKER HV,,,,,,59
SSO BX WC Maint,BX WC - Bronx,15552882,FIX METAL PLATES ON THE FLOOR OF 345KV SWITCHGEAR TO AVOID TRIPPING,,,UNASSIGNED,REWORK,4/2/2018 19:00,,,1,1,1,8,8,3,,FM,,SAFE,,NOM-000-99999,X-MH 345-440-S,X-MOT-440,FALSE,,,0,STATION-NPCC,,,,,,,59
SSO BX WC Maint,BX WC - Westchester,15574670,TR#2 DOOR STICKS. VERY DIFFICULT TO OPEN FROM INSIDE AND OUTSIDE,,,PLAN,APPR,4/16/2018 8:50,,,1,1,1,8,8,5,SSO-MECH,FM,,,,NOM-000-99999,W-WP-655A-S,WS-WP-655A,FALSE,,,0,STATION-DIST,,,,,,,59
SSO BX WC Maint,BX WC - WC North,15587957,FIRE HYDRANT ANNUAL TEST AND  INSPECTION (2 HYDRANTS),,,UNASSIGNED,DSFAIL,4/28/2018 20:00,6/28/2018,,1,1,1,8,8,4,TRFGRP,CMP-0,SSO-FHYD-A,FIRE-EQ,SSO-664-HYD-A,NOM-000-99999,W-EASTVEW-664-S,WN-EV-664-FP,FALSE,,,0,DELUGE SYSTEM,,,,,,,59
SSO BX WC Maint,BX WC - Bronx,15619172,REPAIR MAINTENANCE INDACITION LIGHT FOR 69 SWITCH,,,PLAN,POUTG,5/16/2018 19:09,,,1,1,1,8,8,3,,CM,,,,NOM-000-99999,X-179 138-450-S,X-E179-450-BKR-7W,TRUE,,,1,GCB/145 SF/P,SSO-BREAKER HV,,,,,,59
SSO BX WC Maint,BX WC - WC North,15619228,INSTALL STORM DRAINAGE AND LEVEL CONCRETE PADS UNDER L&P TRANSFORMERS,,,UNASSIGNED,PLAN,5/17/2018 8:00,,,1,1,1,8,8,5,SSO-MECH,FM,,,,NOM-000-99999,W-EASTVEW-664-S,WN-EV-664,FALSE,,,0,STATION-TRANS,,,,,,,59
SSO BX WC Maint,No Labor Group,15619328,NO BKR AUTO TRIP ALARMS WINDOW ON THE STATION ALARM PANEL,,,UNASSIGNED,APPR,5/17/2018 10:39,,,1,1,1,8,8,4,,FM,,,,NOM-000-99999,X-PKCH 1-455-S,455-S-PRS-035,FALSE,,,0,PRS,PROTECTIVE SYSTEM,,,,,,59
SSO BX WC Maint,BX WC - Bronx,15622034,DISC 4W5 HAS NO FEED,,,UNASSIGNED,APPR,5/19/2018 18:26,,,1,1,1,8,8,3,,CM,,,,NOM-000-99999,X-179 138-450-S,X-E179-450,FALSE,,,0,STATION-TRANS,,,,,,,59
SSO BX WC Maint,BX WC - TRF,15632734,CIRCUIT SWITCHER-CS-12,,,SCHED,APPR,5/27/2018 20:03,11/26/2019,10/28/2020,3,1,1,10,10,4,TRFGRP,PM,SSO-PM-CSW-2000-SER,,SSO-CSW-0004832-01,NOM-000-99999,X-PKCH 2-454-S,X-PK-454-CSW-CS-12,TRUE,10/28/2020 7:00,10/30/2020 19:00,1,CIRCSW,SSO-CIRCUIT SWITCHER,"3.0 PRECAUTIONS 3.1 Review and “Walk down” protection with Station Operator prior to obtaining work permit. 3.2 If there is live equipment in the proximity of the work area, provide barriers to indicate high voltage area. 3.3 Wear all appropriate personal protection. 3.4 All interrupter mechanisms SHALL be operated in a controlled manner. 3.5 Do not manually operate an energized circuit switcher. 3.6 Personnel SHALL keep clear of mechanisms that are to be operated or released. ","ENSURE THAT JOB BRIEFING IS HELD ONSITE  ENSURE SAFE DRIVING  COMMUNICATE WITH STATION OPERATOR AND OBTAIN WP as required Recommended HPI Tools: ATTENTION TO DETAIL, Two Minute Rule, & Questioning Attitude {See attached HPI TOOLBOX for guidance}  GO OVER PROTECTION  OBTAIN WORK P0ERMIT FOR SCAFFOLD TO BE ERRECTED ONCE SCAFFOLD IS UP, OBTAIN WORK PERMIT FOR PM INSPECTION START TO CLEAN THE SWITCH AS PER THE PROCEDURE   DAY TWO TAKE ALL READINGS MICRO-OHM TIMING FILL IN THE DATA SHEET IF ALL READINGS ARE GOOD CONTINUE THE INSPECTION DAY THREE OPERATION CHECKS AND SIGN OFF PERMIT REMOVE SCAFFOLD  5.1 As-Found Condition 5.2 Circuit Switcher Overall Resistance. 5.3 Interrupter Contact Timing. 5.4 Contact Timing – Interrupter and Disconnect. 5.5 Repairs and Adjustments. 5.6 Post Maintenance Inspection. ","• 1000-volt Meg-ohm meter • Micro-ohm meter (100 amp DC) • Clamp-on meter • Barrier tape • Cleaner/Degreaser • Chain Lubricant • Disconnect Switch contact lubricant – Shell Darina EP2, Dow Corning DC44, or equivalent. • Lift or scaffold • Lint Free Rags • Personal Protective Equipment • Replacement parts as necessary • Solvent, Precision NF or equivalent • All-In-Lubricant Kit • Stop Watch • Timing set",GREASE RAGS SCOTCH BRITE ,,59
SSO BX WC Maint,BX WC - TRF,15632734,CIRCUIT SWITCHER-CS-12,,,SCHED,APPR,5/27/2018 20:03,11/26/2019,10/29/2020,3,2,1,8,8,4,TRFGRP,PM,SSO-PM-CSW-2000-SER,,SSO-CSW-0004832-01,NOM-000-99999,X-PKCH 2-454-S,X-PK-454-CSW-CS-12,TRUE,10/28/2020 7:00,10/30/2020 19:00,1,CIRCSW,SSO-CIRCUIT SWITCHER,"3.0 PRECAUTIONS 3.1 Review and “Walk down” protection with Station Operator prior to obtaining work permit. 3.2 If there is live equipment in the proximity of the work area, provide barriers to indicate high voltage area. 3.3 Wear all appropriate personal protection. 3.4 All interrupter mechanisms SHALL be operated in a controlled manner. 3.5 Do not manually operate an energized circuit switcher. 3.6 Personnel SHALL keep clear of mechanisms that are to be operated or released. ","ENSURE THAT JOB BRIEFING IS HELD ONSITE  ENSURE SAFE DRIVING  COMMUNICATE WITH STATION OPERATOR AND OBTAIN WP as required Recommended HPI Tools: ATTENTION TO DETAIL, Two Minute Rule, & Questioning Attitude {See attached HPI TOOLBOX for guidance}  GO OVER PROTECTION  OBTAIN WORK P0ERMIT FOR SCAFFOLD TO BE ERRECTED ONCE SCAFFOLD IS UP, OBTAIN WORK PERMIT FOR PM INSPECTION START TO CLEAN THE SWITCH AS PER THE PROCEDURE   DAY TWO TAKE ALL READINGS MICRO-OHM TIMING FILL IN THE DATA SHEET IF ALL READINGS ARE GOOD CONTINUE THE INSPECTION DAY THREE OPERATION CHECKS AND SIGN OFF PERMIT REMOVE SCAFFOLD  5.1 As-Found Condition 5.2 Circuit Switcher Overall Resistance. 5.3 Interrupter Contact Timing. 5.4 Contact Timing – Interrupter and Disconnect. 5.5 Repairs and Adjustments. 5.6 Post Maintenance Inspection. ","• 1000-volt Meg-ohm meter • Micro-ohm meter (100 amp DC) • Clamp-on meter • Barrier tape • Cleaner/Degreaser • Chain Lubricant • Disconnect Switch contact lubricant – Shell Darina EP2, Dow Corning DC44, or equivalent. • Lift or scaffold • Lint Free Rags • Personal Protective Equipment • Replacement parts as necessary • Solvent, Precision NF or equivalent • All-In-Lubricant Kit • Stop Watch • Timing set",GREASE RAGS SCOTCH BRITE ,,59
SSO BX WC Maint,BX WC - TRF,15632734,CIRCUIT SWITCHER-CS-12,,,SCHED,APPR,5/27/2018 20:03,11/26/2019,10/30/2020,3,3,1,10,10,4,TRFGRP,PM,SSO-PM-CSW-2000-SER,,SSO-CSW-0004832-01,NOM-000-99999,X-PKCH 2-454-S,X-PK-454-CSW-CS-12,TRUE,10/28/2020 7:00,10/30/2020 19:00,1,CIRCSW,SSO-CIRCUIT SWITCHER,"3.0 PRECAUTIONS 3.1 Review and “Walk down” protection with Station Operator prior to obtaining work permit. 3.2 If there is live equipment in the proximity of the work area, provide barriers to indicate high voltage area. 3.3 Wear all appropriate personal protection. 3.4 All interrupter mechanisms SHALL be operated in a controlled manner. 3.5 Do not manually operate an energized circuit switcher. 3.6 Personnel SHALL keep clear of mechanisms that are to be operated or released. ","ENSURE THAT JOB BRIEFING IS HELD ONSITE  ENSURE SAFE DRIVING  COMMUNICATE WITH STATION OPERATOR AND OBTAIN WP as required Recommended HPI Tools: ATTENTION TO DETAIL, Two Minute Rule, & Questioning Attitude {See attached HPI TOOLBOX for guidance}  GO OVER PROTECTION  OBTAIN WORK P0ERMIT FOR SCAFFOLD TO BE ERRECTED ONCE SCAFFOLD IS UP, OBTAIN WORK PERMIT FOR PM INSPECTION START TO CLEAN THE SWITCH AS PER THE PROCEDURE   DAY TWO TAKE ALL READINGS MICRO-OHM TIMING FILL IN THE DATA SHEET IF ALL READINGS ARE GOOD CONTINUE THE INSPECTION DAY THREE OPERATION CHECKS AND SIGN OFF PERMIT REMOVE SCAFFOLD  5.1 As-Found Condition 5.2 Circuit Switcher Overall Resistance. 5.3 Interrupter Contact Timing. 5.4 Contact Timing – Interrupter and Disconnect. 5.5 Repairs and Adjustments. 5.6 Post Maintenance Inspection. ","• 1000-volt Meg-ohm meter • Micro-ohm meter (100 amp DC) • Clamp-on meter • Barrier tape • Cleaner/Degreaser • Chain Lubricant • Disconnect Switch contact lubricant – Shell Darina EP2, Dow Corning DC44, or equivalent. • Lift or scaffold • Lint Free Rags • Personal Protective Equipment • Replacement parts as necessary • Solvent, Precision NF or equivalent • All-In-Lubricant Kit • Stop Watch • Timing set",GREASE RAGS SCOTCH BRITE ,,59
SSO BX WC Maint,BX WC - TRF,15632747,INTERRUPTER-I12,,,SCHED,APPR,5/27/2018 20:06,11/26/2019,10/28/2020,3,1,1,8,8,4,SSO-MECH,PM,SSO-PM-CI-00,,SSO-INT-0009283-01,NOM-000-99999,X-PKCH 2-454-S,X-PK-454-INT-12,TRUE,10/28/2020 7:00,10/30/2020 19:00,1,INTERRUP,SSO-INTERRUPTER,"3.0 PRECAUTIONS 3.1 Review and “Walk down” protection with Station Operator prior to obtaining work permit. 3.2 If there is live equipment in the proximity of the work area, provide barriers to indicate high voltage area. 3.3 Wear all appropriate personal protection. 3.4 All interrupter mechanisms SHALL be operated in a controlled manner. 3.5 Do not manually operate an energized circuit switcher. 3.6 Personnel SHALL keep clear of mechanisms that are to be operated or released. ","ENSURE THAT JOB BRIEFING IS HELD ONSITE  ENSURE SAFE DRIVING  COMMUNICATE WITH STATION OPERATOR AND OBTAIN WP as required Recommended HPI Tools: ATTENTION TO DETAIL, Two Minute Rule, & Questioning Attitude {See attached HPI TOOLBOX for guidance}  GO OVER PROTECTION  OBTAIN WORK P0ERMIT FOR SCAFFOLD TO BE ERRECTED ONCE SCAFFOLD IS UP, OBTAIN WORK PERMIT FOR PM INSPECTION START TO CLEAN THE SWITCH AS PER THE PROCEDURE   DAY TWO TAKE ALL READINGS MICRO-OHM TIMING FILL IN THE DATA SHEET IF ALL READINGS ARE GOOD CONTINUE THE INSPECTION DAY THREE OPERATION CHECKS AND SIGN OFF PERMIT REMOVE SCAFFOLD  5.1 As-Found Condition 5.2 Circuit Switcher Overall Resistance. 5.3 Interrupter Contact Timing. 5.4 Contact Timing – Interrupter and Disconnect. 5.5 Repairs and Adjustments. 5.6 Post Maintenance Inspection. ","• 1000-volt Meg-ohm meter • Micro-ohm meter (100 amp DC) • Clamp-on meter • Barrier tape • Cleaner/Degreaser • Chain Lubricant • Disconnect Switch contact lubricant – Shell Darina EP2, Dow Corning DC44, or equivalent. • Lift or scaffold • Lint Free Rags • Personal Protective Equipment • Replacement parts as necessary • Solvent, Precision NF or equivalent • All-In-Lubricant Kit • Stop Watch • Timing set",GREASE RAGS SCOTCH BRITE ,,59
